,dish_type,price,star,comment_num,location
3579,日本料理,215,5,0,静安区
3580,日本料理,103,4,39,宝山区
3581,日本料理,49,4,24,闵行区
3582,日本料理,237,4,3,静安区
3583,日本料理,106,4,0,闵行区
3584,日本料理,85,4,151,嘉定区
3585,川湘菜,82,4,5,虹口区
3586,川湘菜,65,3,0,浦东新区
3587,川湘菜,79,4,755,浦东新区
3588,川湘菜,60,3,4,青浦区
3589,川湘菜,84,4,8,嘉定区
3590,川湘菜,77,4,22,长宁区
3591,川湘菜,53,4,272,闵行区
3592,川湘菜,96,4,0,徐汇区
3593,川湘菜,61,5,22,杨浦区
3594,川湘菜,171,5,0,虹口区
3595,川湘菜,75,4,163,嘉定区
3596,川湘菜,93,4,68,杨浦区
3597,川湘菜,112,3,7,浦东新区
3598,川湘菜,64,4,7,徐汇区
3599,川湘菜,85,4,0,杨浦区
3600,其他美食,500,3,0,浦东新区
3601,其他美食,79,4,11,静安区
3602,其他美食,35,3,0,闵行区
3603,其他美食,0,3,0,黄浦区
3604,其他美食,50,3,0,闵行区
3605,其他美食,127,4,6,其他区
3606,其他美食,49,4,281,浦东新区
3607,其他美食,84,5,158,静安区
3608,其他美食,61,0,26,浦东新区
3609,其他美食,75,4,28,嘉定区
3610,其他美食,23,3,1,闵行区
3611,其他美食,33,3,0,松江区
3612,其他美食,66,4,64,宝山区
3613,其他美食,59,0,10,浦东新区
3614,其他美食,65,3,4,嘉定区
3615,日本料理,180,0,10,闵行区
3616,日本料理,53,3,54,青浦区
3617,日本料理,209,3,3,长宁区
3618,日本料理,108,3,5,黄浦区
3619,日本料理,110,5,10,虹口区
3620,日本料理,131,3,195,黄浦区
3621,日本料理,123,4,87,浦东新区
3622,日本料理,229,4,15,长宁区
3623,日本料理,167,4,20,静安区
3624,日本料理,138,4,271,松江区
3625,日本料理,121,4,6,徐汇区
3626,日本料理,154,4,0,长宁区
3627,日本料理,207,4,0,静安区
3628,日本料理,105,4,126,嘉定区
3629,日本料理,73,5,70,奉贤区
3630,其他美食,531,4,5,黄浦区
3631,其他美食,89,3,0,长宁区
3632,其他美食,57,5,162,青浦区
3633,其他美食,36,4,19,浦东新区
3634,其他美食,73,4,22,闵行区
3635,其他美食,55,4,5,宝山区
3636,其他美食,73,4,51,松江区
3637,其他美食,37,4,8,闵行区
3638,其他美食,66,3,2,青浦区
3639,其他美食,50,3,0,浦东新区
3640,其他美食,100,3,23,松江区
3641,其他美食,38,3,3,其他区
3642,其他美食,71,5,226,徐汇区
3643,其他美食,28,4,40,浦东新区
3644,其他美食,75,0,5,闵行区
3645,川湘菜,46,4,124,虹口区
3646,川湘菜,53,3,24,松江区
3647,川湘菜,82,4,56,其他区
3648,川湘菜,48,4,23,浦东新区
3649,川湘菜,109,4,0,浦东新区
3650,川湘菜,62,0,0,奉贤区
3651,川湘菜,53,4,0,杨浦区
3652,川湘菜,73,4,7,闵行区
3653,川湘菜,65,3,236,浦东新区
3654,川湘菜,93,3,12,浦东新区
3655,川湘菜,74,4,9,徐汇区
3656,川湘菜,82,4,2,浦东新区
3657,川湘菜,86,4,13,松江区
3658,川湘菜,30,5,212,奉贤区
3659,川湘菜,50,3,0,杨浦区
3660,日本料理,156,4,5,闵行区
3661,日本料理,41,5,190,徐汇区
3662,日本料理,125,5,9,黄浦区
3663,日本料理,159,4,0,浦东新区
3664,日本料理,263,5,24,浦东新区
3665,日本料理,162,4,0,杨浦区
3666,日本料理,53,0,2,普陀区
3667,日本料理,161,3,1,长宁区
3668,日本料理,85,4,3,徐汇区
3669,日本料理,105,4,1,浦东新区
3670,日本料理,293,5,1,闵行区
3671,日本料理,61,4,15,闵行区
3672,日本料理,136,5,5,闵行区
3673,日本料理,159,4,0,黄浦区
3674,日本料理,198,0,5,浦东新区
3675,江浙菜,88,4,11,浦东新区
3676,江浙菜,80,4,12,松江区
3677,江浙菜,97,4,4,闵行区
3678,江浙菜,172,4,54,虹口区
3679,江浙菜,29,4,6,宝山区
3680,江浙菜,95,3,2,杨浦区
3681,江浙菜,94,4,72,嘉定区
3682,江浙菜,73,4,146,浦东新区
3683,江浙菜,65,4,19,其他区
3684,江浙菜,43,4,45,浦东新区
3685,江浙菜,91,4,24,黄浦区
3686,江浙菜,83,4,13,嘉定区
3687,江浙菜,92,5,52,杨浦区
3688,江浙菜,327,4,0,静安区
3689,江浙菜,74,4,10,浦东新区
3690,其他美食,89,3,1,杨浦区
3691,其他美食,61,3,3,普陀区
3692,其他美食,75,4,67,浦东新区
3693,其他美食,64,4,12,崇明区
3694,其他美食,155,3,4,金山区
3695,其他美食,211,5,0,普陀区
3696,其他美食,39,4,8,静安区
3697,其他美食,394,4,0,徐汇区
3698,其他美食,76,5,310,宝山区
3699,其他美食,40,5,103,松江区
3700,其他美食,53,3,25,青浦区
3701,其他美食,61,3,3,松江区
3702,其他美食,69,4,48,宝山区
3703,其他美食,33,5,56,宝山区
3704,其他美食,57,4,2,黄浦区
3705,川湘菜,73,4,0,闵行区
3706,川湘菜,49,4,3,浦东新区
3707,川湘菜,59,4,1,浦东新区
3708,川湘菜,77,3,3,浦东新区
3709,川湘菜,83,4,4,青浦区
3710,川湘菜,72,4,0,闵行区
3711,川湘菜,75,3,1,宝山区
3712,川湘菜,168,5,1,闵行区
3713,川湘菜,77,3,0,闵行区
3714,川湘菜,92,3,4,浦东新区
3715,川湘菜,120,4,1,闵行区
3716,川湘菜,0,3,1,宝山区
3717,川湘菜,83,4,106,松江区
3718,川湘菜,69,3,0,黄浦区
3719,川湘菜,92,3,5,普陀区
3720,江浙菜,57,3,42,奉贤区
3721,江浙菜,54,3,0,松江区
3722,江浙菜,253,4,96,闵行区
3723,江浙菜,45,3,5,闵行区
3724,江浙菜,49,4,8,金山区
3725,江浙菜,826,5,0,长宁区
3726,江浙菜,50,5,45,金山区
3727,江浙菜,148,4,68,长宁区
3728,江浙菜,78,5,142,浦东新区
3729,江浙菜,91,3,4,浦东新区
3730,江浙菜,302,4,21,杨浦区
3731,江浙菜,487,5,5,黄浦区
3732,江浙菜,439,5,1,虹口区
3733,江浙菜,61,5,83,闵行区
3734,江浙菜,29,4,57,奉贤区
3735,日本料理,770,5,0,闵行区
3736,日本料理,75,4,2,长宁区
3737,日本料理,96,3,40,青浦区
3738,日本料理,109,4,24,金山区
3739,日本料理,140,5,72,青浦区
3740,日本料理,63,4,0,长宁区
3741,日本料理,87,4,144,闵行区
3742,日本料理,85,4,3,浦东新区
3743,日本料理,44,3,0,长宁区
3744,日本料理,82,4,7,杨浦区
3745,日本料理,182,5,3,闵行区
3746,日本料理,148,4,25,浦东新区
3747,日本料理,85,5,258,浦东新区
3748,日本料理,113,4,4,徐汇区
3749,日本料理,67,4,8,浦东新区
3750,其他美食,57,4,2,黄浦区
3751,其他美食,135,5,2,闵行区
3752,其他美食,102,4,3,嘉定区
3753,其他美食,57,5,941,浦东新区
3754,其他美食,49,4,184,静安区
3755,其他美食,72,5,40,奉贤区
3756,其他美食,83,4,7,闵行区
3757,其他美食,50,3,4,青浦区
3758,其他美食,84,4,26,闵行区
3759,其他美食,22,5,70,金山区
3760,其他美食,73,4,144,浦东新区
3761,其他美食,145,4,3,黄浦区
3762,其他美食,89,4,3,闵行区
3763,其他美食,50,0,0,浦东新区
3764,其他美食,90,3,1,嘉定区
3765,川湘菜,26,3,17,松江区
3766,川湘菜,67,4,108,杨浦区
3767,川湘菜,79,4,0,徐汇区
3768,川湘菜,70,3,5,闵行区
3769,川湘菜,45,4,22,宝山区
3770,川湘菜,59,4,350,宝山区
3771,川湘菜,55,4,221,青浦区
3772,川湘菜,49,4,50,松江区
3773,川湘菜,78,3,0,浦东新区
3774,川湘菜,107,5,416,闵行区
3775,川湘菜,100,3,0,奉贤区
3776,川湘菜,57,5,73,闵行区
3777,川湘菜,51,5,335,静安区
3778,川湘菜,58,4,5,浦东新区
3779,川湘菜,45,3,2,金山区
3780,日本料理,141,4,0,黄浦区
3781,日本料理,30,3,8,宝山区
3782,日本料理,78,4,3,闵行区
3783,日本料理,82,4,302,浦东新区
3784,日本料理,200,4,1,徐汇区
3785,日本料理,80,5,3,浦东新区
3786,日本料理,82,4,11,杨浦区
3787,日本料理,63,4,2,黄浦区
3788,日本料理,53,3,5,长宁区
3789,日本料理,115,0,7,浦东新区
3790,日本料理,118,4,0,静安区
3791,日本料理,99,4,0,松江区
3792,日本料理,230,5,1,黄浦区
3793,日本料理,102,4,21,静安区
3794,日本料理,129,4,9,徐汇区
3795,川湘菜,46,4,151,金山区
3796,川湘菜,23,4,12,松江区
3797,川湘菜,70,3,79,浦东新区
3798,川湘菜,53,4,666,浦东新区
3799,川湘菜,88,4,5,松江区
3800,川湘菜,56,3,1054,奉贤区
3801,川湘菜,96,4,531,松江区
3802,川湘菜,36,5,927,松江区
3803,川湘菜,59,3,19,浦东新区
3804,川湘菜,92,4,65,普陀区
3805,川湘菜,21,3,8,浦东新区
3806,川湘菜,69,4,2,浦东新区
3807,川湘菜,69,5,229,闵行区
3808,川湘菜,35,4,30,虹口区
3809,川湘菜,75,4,27,闵行区
3810,川湘菜,72,4,32,宝山区
3811,川湘菜,30,3,1,松江区
3812,川湘菜,46,4,255,松江区
3813,川湘菜,68,5,640,黄浦区
3814,川湘菜,24,3,2,浦东新区
3815,川湘菜,97,4,2,黄浦区
3816,川湘菜,30,3,0,闵行区
3817,川湘菜,36,4,18,松江区
3818,川湘菜,63,4,80,嘉定区
3819,川湘菜,79,4,155,浦东新区
3820,川湘菜,69,4,87,青浦区
3821,川湘菜,80,4,89,黄浦区
3822,川湘菜,68,3,18,松江区
3823,川湘菜,148,4,10,杨浦区
3824,川湘菜,162,4,8,静安区
3825,川湘菜,87,5,332,普陀区
3826,川湘菜,60,5,649,奉贤区
3827,川湘菜,82,3,220,青浦区
3828,川湘菜,75,4,231,浦东新区
3829,川湘菜,25,3,4,闵行区
3830,川湘菜,47,3,2,浦东新区
3831,川湘菜,25,3,34,闵行区
3832,川湘菜,46,4,45,闵行区
3833,川湘菜,57,4,1682,金山区
3834,川湘菜,49,4,340,青浦区
3835,川湘菜,79,4,39,闵行区
3836,川湘菜,144,4,105,浦东新区
3837,川湘菜,71,4,36,浦东新区
3838,川湘菜,80,3,2,杨浦区
3839,川湘菜,40,4,21,金山区
3840,江浙菜,81,4,20,奉贤区
3841,江浙菜,109,4,3,闵行区
3842,江浙菜,130,5,13,浦东新区
3843,江浙菜,98,4,11,静安区
3844,江浙菜,68,4,38,松江区
3845,江浙菜,155,4,26,黄浦区
3846,江浙菜,45,4,291,松江区
3847,江浙菜,108,4,4,宝山区
3848,江浙菜,66,5,27,浦东新区
3849,江浙菜,53,5,598,青浦区
3850,江浙菜,69,3,6,徐汇区
3851,江浙菜,170,4,8,静安区
3852,江浙菜,132,4,8,浦东新区
3853,江浙菜,56,3,7,嘉定区
3854,江浙菜,162,5,47,浦东新区
3855,川湘菜,88,5,227,徐汇区
3856,川湘菜,86,5,21,闵行区
3857,川湘菜,77,3,88,浦东新区
3858,川湘菜,91,4,463,黄浦区
3859,川湘菜,45,4,97,奉贤区
3860,川湘菜,124,5,2,黄浦区
3861,川湘菜,47,5,120,嘉定区
3862,川湘菜,62,4,236,青浦区
3863,川湘菜,30,0,0,浦东新区
3864,川湘菜,54,4,94,静安区
3865,川湘菜,74,4,145,闵行区
3866,川湘菜,60,5,43,嘉定区
3867,川湘菜,147,4,100,闵行区
3868,川湘菜,81,4,140,徐汇区
3869,川湘菜,64,5,46,闵行区
3870,川湘菜,59,3,3,浦东新区
3871,川湘菜,55,5,466,闵行区
3872,川湘菜,66,3,401,奉贤区
3873,川湘菜,69,4,40,长宁区
3874,川湘菜,80,4,39,黄浦区
3875,川湘菜,81,4,98,浦东新区
3876,川湘菜,75,4,46,黄浦区
3877,川湘菜,76,4,100,静安区
3878,川湘菜,46,4,16,徐汇区
3879,川湘菜,106,4,11,浦东新区
3880,川湘菜,34,3,19,杨浦区
3881,川湘菜,52,5,90,虹口区
3882,川湘菜,21,3,14,黄浦区
3883,川湘菜,80,4,43,宝山区
3884,川湘菜,80,3,131,奉贤区
3885,江浙菜,235,4,5,徐汇区
3886,江浙菜,187,4,0,闵行区
3887,江浙菜,92,4,5,宝山区
3888,江浙菜,86,3,0,浦东新区
3889,江浙菜,48,0,6,徐汇区
3890,江浙菜,72,4,14,浦东新区
3891,江浙菜,30,4,8,青浦区
3892,江浙菜,50,3,0,金山区
3893,江浙菜,43,4,169,奉贤区
3894,江浙菜,80,0,3,长宁区
3895,江浙菜,80,0,21,宝山区
3896,江浙菜,66,3,75,闵行区
3897,江浙菜,110,4,5,黄浦区
3898,江浙菜,356,4,23,闵行区
3899,江浙菜,286,5,0,静安区
3900,日本料理,209,4,2,青浦区
3901,日本料理,993,4,0,闵行区
3902,日本料理,432,5,1,虹口区
3903,日本料理,59,5,5,嘉定区
3904,日本料理,49,3,0,黄浦区
3905,日本料理,70,3,321,杨浦区
3906,日本料理,107,0,2,浦东新区
3907,日本料理,207,5,96,静安区
3908,日本料理,552,5,0,长宁区
3909,日本料理,100,5,10,金山区
3910,日本料理,226,4,5,徐汇区
3911,日本料理,70,4,0,长宁区
3912,日本料理,133,5,11,长宁区
3913,日本料理,54,3,2,闵行区
3914,日本料理,119,4,11,黄浦区
3915,江浙菜,80,0,21,宝山区
3916,江浙菜,66,3,75,闵行区
3917,江浙菜,110,4,5,黄浦区
3918,江浙菜,356,4,23,闵行区
3919,江浙菜,286,5,0,静安区
3920,江浙菜,99,4,7,闵行区
3921,江浙菜,115,4,15,闵行区
3922,江浙菜,64,5,55,浦东新区
3923,江浙菜,89,4,19,宝山区
3924,江浙菜,118,4,5,静安区
3925,江浙菜,152,5,13,闵行区
3926,江浙菜,73,4,237,浦东新区
3927,江浙菜,55,4,12,宝山区
3928,江浙菜,80,3,5,杨浦区
3929,江浙菜,97,4,188,嘉定区
3930,日本料理,268,4,38,黄浦区
3931,日本料理,138,5,1218,浦东新区
3932,日本料理,198,5,57,嘉定区
3933,日本料理,290,4,0,闵行区
3934,日本料理,508,5,314,静安区
3935,日本料理,217,5,58,黄浦区
3936,日本料理,266,4,139,长宁区
3937,日本料理,155,3,4,金山区
3938,日本料理,140,4,8,徐汇区
3939,日本料理,129,5,381,嘉定区
3940,日本料理,119,4,66,长宁区
3941,日本料理,129,5,9,杨浦区
3942,日本料理,322,5,94,长宁区
3943,日本料理,96,4,18,黄浦区
3944,日本料理,119,4,5,浦东新区
3945,其他美食,146,5,95,长宁区
3946,其他美食,45,5,43,青浦区
3947,其他美食,79,4,1,浦东新区
3948,其他美食,76,4,2,其他区
3949,其他美食,83,5,10,浦东新区
3950,其他美食,60,3,1,青浦区
3951,其他美食,211,4,0,静安区
3952,其他美食,567,5,0,浦东新区
3953,其他美食,122,4,73,宝山区
3954,其他美食,80,4,2,浦东新区
3955,其他美食,81,3,2,宝山区
3956,其他美食,76,4,129,杨浦区
3957,其他美食,50,3,8,浦东新区
3958,其他美食,110,4,0,浦东新区
3959,其他美食,30,3,2,宝山区
3960,日本料理,59,3,24,闵行区
3961,日本料理,172,5,23,浦东新区
3962,日本料理,95,4,12,普陀区
3963,日本料理,276,5,7,静安区
3964,日本料理,65,5,16,浦东新区
3965,日本料理,288,4,2,虹口区
3966,日本料理,215,5,7,长宁区
3967,日本料理,156,4,8,闵行区
3968,日本料理,231,5,2,浦东新区
3969,日本料理,75,4,132,徐汇区
3970,日本料理,53,3,9,青浦区
3971,日本料理,148,5,3,长宁区
3972,日本料理,279,5,1,浦东新区
3973,日本料理,84,5,268,松江区
3974,日本料理,169,5,51,浦东新区
3975,其他美食,154,4,757,浦东新区
3976,其他美食,50,3,0,奉贤区
3977,其他美食,55,4,14,松江区
3978,其他美食,105,4,5,嘉定区
3979,其他美食,129,4,0,浦东新区
3980,其他美食,96,4,1,普陀区
3981,其他美食,43,4,2,浦东新区
3982,其他美食,72,4,507,宝山区
3983,其他美食,26,5,149,浦东新区
3984,其他美食,67,4,108,杨浦区
3985,其他美食,87,5,0,静安区
3986,其他美食,76,3,2,宝山区
3987,其他美食,98,3,0,浦东新区
3988,其他美食,78,5,140,嘉定区
3989,其他美食,22,4,2,普陀区
3990,江浙菜,48,3,3,奉贤区
3991,江浙菜,104,4,56,普陀区
3992,江浙菜,50,4,150,浦东新区
3993,江浙菜,360,4,0,闵行区
3994,江浙菜,79,4,11,静安区
3995,江浙菜,113,4,28,徐汇区
3996,江浙菜,117,4,2,静安区
3997,江浙菜,78,5,95,杨浦区
3998,江浙菜,47,3,2,嘉定区
3999,江浙菜,125,4,141,宝山区
4000,江浙菜,48,4,35,金山区
4001,江浙菜,53,0,0,浦东新区
4002,江浙菜,90,0,31,闵行区
4003,江浙菜,78,5,189,静安区
4004,江浙菜,68,4,519,嘉定区
4005,其他美食,100,3,0,闵行区
4006,其他美食,275,0,0,黄浦区
4007,其他美食,114,4,0,宝山区
4008,其他美食,15,4,21,青浦区
4009,其他美食,76,4,15,嘉定区
4010,其他美食,94,4,1679,浦东新区
4011,其他美食,190,5,837,徐汇区
4012,其他美食,67,4,0,闵行区
4013,其他美食,81,4,3,宝山区
4014,其他美食,106,3,0,长宁区
4015,其他美食,194,4,2,长宁区
4016,其他美食,84,4,11,浦东新区
4017,其他美食,79,3,0,黄浦区
4018,其他美食,85,5,0,静安区
4019,其他美食,77,4,7,闵行区
4020,日本料理,130,4,4,静安区
4021,日本料理,62,5,143,奉贤区
4022,日本料理,99,4,2,闵行区
4023,日本料理,1297,5,0,徐汇区
4024,日本料理,104,4,29,嘉定区
4025,日本料理,46,4,8,松江区
4026,日本料理,68,4,1,闵行区
4027,日本料理,472,4,5,静安区
4028,日本料理,282,5,1093,松江区
4029,日本料理,210,4,48,杨浦区
4030,日本料理,124,3,51,浦东新区
4031,日本料理,66,4,0,浦东新区
4032,日本料理,143,5,0,浦东新区
4033,日本料理,272,4,10,松江区
4034,日本料理,414,4,31,黄浦区
4035,其他美食,60,3,1,松江区
4036,其他美食,80,3,0,奉贤区
4037,其他美食,39,5,244,嘉定区
4038,其他美食,200,3,0,普陀区
4039,其他美食,41,4,0,杨浦区
4040,其他美食,70,5,22,普陀区
4041,其他美食,73,3,0,闵行区
4042,其他美食,165,4,0,闵行区
4043,其他美食,0,3,0,杨浦区
4044,其他美食,63,3,1,浦东新区
4045,其他美食,113,3,17,宝山区
4046,其他美食,0,4,32,浦东新区
4047,其他美食,22,4,1,徐汇区
4048,其他美食,157,4,8,长宁区
4049,其他美食,70,4,551,奉贤区
4050,其他美食,102,4,1203,杨浦区
4051,其他美食,76,4,2,宝山区
4052,其他美食,103,3,0,宝山区
4053,其他美食,96,4,1,闵行区
4054,其他美食,50,5,65,青浦区
4055,其他美食,143,5,1,闵行区
4056,其他美食,349,4,0,黄浦区
4057,其他美食,59,3,4,嘉定区
4058,其他美食,73,3,0,静安区
4059,其他美食,128,5,322,松江区
4060,其他美食,133,3,0,宝山区
4061,其他美食,77,5,2,闵行区
4062,其他美食,0,3,6,奉贤区
4063,其他美食,404,4,3,黄浦区
4064,其他美食,38,3,0,奉贤区
4065,其他美食,76,4,0,杨浦区
4066,其他美食,874,5,2,浦东新区
4067,其他美食,72,0,0,杨浦区
4068,其他美食,80,3,2,浦东新区
4069,其他美食,98,5,647,杨浦区
4070,其他美食,70,0,0,松江区
4071,其他美食,0,0,0,浦东新区
4072,其他美食,79,5,401,金山区
4073,其他美食,129,5,14,宝山区
4074,其他美食,90,5,39,虹口区
4075,其他美食,63,3,2,金山区
4076,其他美食,45,4,9,青浦区
4077,其他美食,80,3,1,松江区
4078,其他美食,41,5,52,闵行区
4079,其他美食,50,4,19,宝山区
4080,川湘菜,35,3,0,闵行区
4081,川湘菜,58,4,9,浦东新区
4082,川湘菜,136,4,20,浦东新区
4083,川湘菜,74,4,35,松江区
4084,川湘菜,51,5,1,嘉定区
4085,川湘菜,74,5,28,普陀区
4086,川湘菜,89,4,90,松江区
4087,川湘菜,57,5,835,青浦区
4088,川湘菜,63,3,0,嘉定区
4089,川湘菜,77,4,91,闵行区
4090,川湘菜,96,4,19,闵行区
4091,川湘菜,70,3,61,静安区
4092,川湘菜,52,5,156,松江区
4093,川湘菜,99,5,583,闵行区
4094,川湘菜,34,5,219,金山区
4095,其他美食,50,4,19,宝山区
4096,其他美食,63,4,2,其他区
4097,其他美食,63,3,0,崇明区
4098,其他美食,49,4,162,奉贤区
4099,其他美食,64,3,1,其他区
4100,其他美食,79,4,23,浦东新区
4101,其他美食,49,4,51,嘉定区
4102,其他美食,72,4,47,浦东新区
4103,其他美食,54,5,71,其他区
4104,其他美食,60,3,0,崇明区
4105,其他美食,300,3,2,长宁区
4106,其他美食,35,3,0,松江区
4107,其他美食,17,3,0,嘉定区
4108,其他美食,58,4,23,浦东新区
4109,其他美食,101,4,161,奉贤区
4110,其他美食,117,4,126,宝山区
4111,其他美食,376,3,0,闵行区
4112,其他美食,58,4,15,闵行区
4113,其他美食,148,4,52,闵行区
4114,其他美食,112,4,18,长宁区
4115,其他美食,60,4,9,闵行区
4116,其他美食,61,3,1,浦东新区
4117,其他美食,21,4,209,徐汇区
4118,其他美食,164,4,7,闵行区
4119,其他美食,115,4,8,普陀区
4120,其他美食,25,4,304,松江区
4121,其他美食,31,3,3,闵行区
4122,其他美食,115,5,975,虹口区
4123,其他美食,78,5,142,浦东新区
4124,其他美食,30,3,0,宝山区
4125,川湘菜,34,5,219,金山区
4126,川湘菜,46,4,13,浦东新区
4127,川湘菜,39,5,53,杨浦区
4128,川湘菜,84,5,53,嘉定区
4129,川湘菜,33,4,3,徐汇区
4130,川湘菜,58,4,17,浦东新区
4131,川湘菜,40,5,285,嘉定区
4132,川湘菜,153,4,4,静安区
4133,川湘菜,72,4,73,宝山区
4134,川湘菜,48,3,19,闵行区
4135,川湘菜,82,4,29,闵行区
4136,川湘菜,73,4,10,嘉定区
4137,川湘菜,70,5,41,浦东新区
4138,川湘菜,56,5,1039,浦东新区
4139,川湘菜,72,5,134,杨浦区
4140,其他美食,97,4,4,闵行区
4141,其他美食,83,3,78,宝山区
4142,其他美食,70,3,2,浦东新区
4143,其他美食,99,5,64,闵行区
4144,其他美食,353,3,7,宝山区
4145,其他美食,181,4,1,黄浦区
4146,其他美食,174,4,0,杨浦区
4147,其他美食,61,3,6,静安区
