,dish_type,restaurant_name,price,star,comment_num
477,日本料理,花崎蟹道,356,5,76
478,日本料理,银子日本料理铁板烧（人民广场店）,171,4,1904
479,日本料理,上井精致料理（松江店）,243,4,1111
480,聚餐宴请,百福食府,103,5,54
481,聚餐宴请,星晨酒店（五角场店）,161,4,967
482,聚餐宴请,泰岛·普吉天堂（万嘉店）,88,4,1066
483,聚餐宴请,宴宾阁大酒店,93,4,220
484,聚餐宴请,大鐤小灶,73,3,50
485,聚餐宴请,华美达酒店（上海闵行华美达酒店）,91,4,100
486,聚餐宴请,宁波汉通海鲜大酒店（江湾店）,125,4,51
487,聚餐宴请,天源大酒店,74,5,252
488,聚餐宴请,枫亭雅苑（德华店）,69,4,195
489,聚餐宴请,东北吉菜王,51,4,128
490,聚餐宴请,明记观海阁,73,4,54
491,聚餐宴请,珠溪舒苑,55,5,48
492,聚餐宴请,天象大酒店,166,4,257
493,聚餐宴请,鼎盛食府（长兴岛店）,51,5,72
494,聚餐宴请,枫宴,90,4,159
495,蛋糕甜点,摩卡CAKE蛋糕,0,4,11
496,蛋糕甜点,麦香食品（育秀店）,30,4,3569
497,蛋糕甜点,麦戚西饼屋,42,4,899
498,蛋糕甜点,阿纳迪酒店·大堂吧,173,4,0
499,蛋糕甜点,MarquessGuo果郡王（环球港店）,37,4,802
500,蛋糕甜点,JUNCP·君品,20,5,159
501,蛋糕甜点,TINA CAKE甜娜蛋糕定制,201,5,93
502,蛋糕甜点,凯司令（百色路店）,20,4,1292
503,蛋糕甜点,蘭記芬芳港式饮品（松江谷阳南路店）,30,5,644
504,蛋糕甜点,梦恬 蛋糕·甜品台定制,258,4,31
505,蛋糕甜点,爱拉屋（御青路店）,15,4,578
506,蛋糕甜点,城丰冷饮批发部,34,5,72
507,蛋糕甜点,明记糖水,52,4,5
508,蛋糕甜点,天野草莓（中山中路店）,28,4,5895
509,蛋糕甜点,麦林西饼,24,4,609
510,江浙菜,共富酒楼（顾村店）,63,4,6
511,江浙菜,新悦大酒店,100,3,536
512,江浙菜,瀛通大酒店餐厅,101,4,778
513,江浙菜,洋庭小馆（亿博店）,89,4,49
514,江浙菜,小城故事新派特色川菜,44,4,1100
515,江浙菜,上海大饭堂（大华店）,68,3,656
516,江浙菜,HOME'S飨宴,457,5,0
517,江浙菜,铂爵花园酒店,100,4,402
518,江浙菜,锦江大厨（新虹桥店）,83,4,1526
519,江浙菜,悦轩,436,4,0
520,江浙菜,王嫂面馆,26,4,5534
521,江浙菜,忆江南（金山店）,61,3,842
522,江浙菜,皖荟·二十四节气,100,4,0
523,江浙菜,厚道家宴农家乐,81,4,1390
524,江浙菜,顺水楼（莲花国际广场店）,82,4,679
525,日本料理,锦水亭日本料理（古北1699广场店）,305,5,404
526,日本料理,立方铁@铁板烧（南桥宝龙店）,69,4,1521
527,日本料理,半山小馆（大悦城店）,89,4,3061
528,日本料理,秋之港日本料理（文广店）,179,4,79
529,日本料理,伊藤新苑日本料理·烧肉（古北店）,232,4,575
530,日本料理,芥末日本料理（打浦路铂尔曼旗舰店）,303,4,363
531,日本料理,岚山鮨活物料理,284,4,95
532,日本料理,鲁山人日本料理（老城店）,127,4,1269
533,日本料理,清水日本料理（仙乐斯广场店）,247,4,479
534,日本料理,和来屋（静安店）,126,4,0
535,日本料理,寿司王子（新大陆广场店）,80,4,1917
536,日本料理,寿司王子（万达店）,79,4,1564
537,日本料理,鲜米屋日式料理（九亭店）,77,4,27
538,日本料理,芥末日本料理（圣诺亚店）,225,4,736
539,日本料理,桃山日本料理铁板烧,224,5,709
540,蛋糕甜点,U.ME CAKE（南大街店）,50,5,168
541,蛋糕甜点,麦香园（佘山店）,50,4,504
542,蛋糕甜点,米慈卡烘焙坊,13,4,562
543,蛋糕甜点,21cake（陆图店）,72,4,17
544,蛋糕甜点,甜蜜问候蛋糕咖啡屋,139,4,922
545,蛋糕甜点,都麦食品（莱阳路店）,12,4,150
546,蛋糕甜点,俐滋蛋糕·厨趣烘焙制作中心,144,4,7
547,蛋糕甜点,心辰饼屋,143,4,559
548,蛋糕甜点,麦香园（洞泾店）,0,3,924
549,蛋糕甜点,恬嬉·法式甜品（宝山万达店）,92,4,0
550,蛋糕甜点,圣莎贝克经【南汇店】,22,4,301
551,蛋糕甜点,青葱岁月曙建路店,18,3,475
552,蛋糕甜点,烘焙龙,30,4,0
553,蛋糕甜点,麦香人家,19,3,717
554,蛋糕甜点,面包大叔,18,4,3082
555,日本料理,鲜米屋日式料理（九亭店）,77,4,27
556,日本料理,兆井精致料理（青浦店）,227,4,3261
557,日本料理,三德屋,184,4,1078
558,日本料理,米你鲜新派寿司（世纪大都会店）,98,5,279
559,日本料理,慕寿司（大宁路店）,52,4,198
560,日本料理,大焰日料·铁板烧放题,162,4,634
561,日本料理,食特美▪日式烧肉（浦东大道店）,124,5,95
562,日本料理,浜名湖日本烤肉,126,4,429
563,日本料理,亦人亦碗-精致料理（IMAGO我格广场店）,83,4,718
564,日本料理,宫谷日本料理（大拇指广场店）,105,5,103
565,日本料理,虎连坊日本料理（国贸店）,248,4,140
566,日本料理,紫愿日本料理,103,4,634
567,日本料理,焱一期一会,168,5,5
568,日本料理,一番屋铁板烧（富绅店）,68,4,1499
569,日本料理,上井精致料理（松江店）,243,4,1111
570,江浙菜,洋庭小馆（亿博店）,89,4,49
571,江浙菜,湘港大酒店,64,4,514
572,江浙菜,书院人家（世博源店）,64,4,732
573,江浙菜,HOME'S飨宴,457,5,0
574,江浙菜,小食代,57,4,1766
575,江浙菜,麦盛莉（浦东自贸区店）,87,5,597
576,江浙菜,悦轩,436,4,0
577,江浙菜,明记小馆,79,4,2157
578,江浙菜,方青食尚餐厅,51,4,464
579,江浙菜,皖荟·二十四节气,100,4,0
580,江浙菜,上海阿婆（古美店）,59,4,650
581,江浙菜,和记小菜（金玉兰店）,85,4,751
582,江浙菜,红馆海派餐厅,402,4,0
583,江浙菜,尚海派主题餐厅（云山路店）,95,4,413
584,江浙菜,望乡楼精膳坊（日月光中心店）,99,4,556
585,日本料理,初未,123,4,6
586,日本料理,上井精致料理（松江店）,243,4,1111
587,日本料理,友藤寿司（莲花南路店）,50,4,443
588,日本料理,匠玺海鲜丼·寿司（巴黎春天店）,55,4,11
589,日本料理,森井SpecialSushi（环球港店）,99,4,1259
590,日本料理,秋之港日本料理（太平洋百货店）,121,4,203
591,日本料理,万藏烧肉（中山公园一店）,206,4,0
592,日本料理,迪利特大酒店西餐厅,112,4,375
593,日本料理,洛卡铁板烧,88,4,519
594,日本料理,酒集面社日式居酒屋店,56,4,245
595,日本料理,一番屋日本料理.铁板烧（川沙店）,100,4,1967
596,日本料理,黑方日本料理（茂名北路店）,158,4,555
597,日本料理,宫谷日本料理（金桥太茂广场店）,110,4,83
598,日本料理,幸吉しん じ,96,4,696
599,日本料理,霞料亭,153,5,31
600,蛋糕甜点,烘焙龙,30,4,0
601,蛋糕甜点,青葱岁月面包（五莲路店）,19,4,351
602,蛋糕甜点,漫猫咖啡（场中路店）,73,4,187
603,蛋糕甜点,凡尔纳蛋糕定制,151,4,6
604,蛋糕甜点,悸动奶茶烧仙草（南汇汽车站店）,10,4,508
605,蛋糕甜点,广福鲜面包坊（桂林路店）,18,4,284
606,蛋糕甜点,21cake廿一客蛋糕（江浦路店）,186,4,0
607,蛋糕甜点,香港果C益佰（疁城新天地店）,29,4,1042
608,蛋糕甜点,Q心蛋糕（听潮南路店）,63,4,803
609,蛋糕甜点,波孚蛋糕,60,5,289
610,蛋糕甜点,青葱岁月面包烘培店（长兴店）,21,4,530
611,蛋糕甜点,阿姨奶茶（环球港店）,9,4,212
612,蛋糕甜点,杜哈夫（莘庄店）,190,4,2
613,蛋糕甜点,乐凯普精品烘焙（富民店）,48,5,9668
614,蛋糕甜点,C多多（九亭店）,11,4,465
615,江浙菜,舌筵本帮融合餐厅,151,4,1
616,江浙菜,金上海1号,57,4,819
617,江浙菜,长兴菜馆,48,4,927
618,江浙菜,老瑞福菜馆,52,4,113
619,江浙菜,黑山林土菜坊,36,4,773
620,江浙菜,苔圣园（沪太店）,117,4,417
621,江浙菜,格莱美宴会中心（崇明店）,100,3,0
622,江浙菜,上海阿婆 （七宝店）,64,3,1066
623,江浙菜,蓝宫大饭店,136,5,623
624,江浙菜,黛月·耕碾工坊,82,4,23
625,江浙菜,食库东海厨房,69,4,497
626,江浙菜,通海大酒店（秀沿路店）,100,5,526
627,江浙菜,阅食,147,4,0
628,江浙菜,翠晶水上餐厅,88,4,429
629,江浙菜,朝府城,68,4,1614
630,日本料理,蘭庭·寿喜烧·炉端烧·酒（绿地缤纷城店）,138,4,16
631,日本料理,柳川日本料理,87,4,297
632,日本料理,一罗华,117,4,1215
633,日本料理,沼津港渔市（宏伊国际广场店）,99,5,740
634,日本料理,高木日本料理（静安寺店）,207,4,2185
635,日本料理,半山小馆（大悦城店）,89,4,3061
636,日本料理,玉海力（新世纪广场店）,153,4,0
637,日本料理,泗喜屋·日料（丰庄路店）,60,4,579
638,日本料理,寿司王子（新大陆广场店）,80,4,1917
639,日本料理,有喜屋深夜食堂（延安西路店）,111,4,75
640,日本料理,嘉禾外带寿司,29,5,136
641,日本料理,まいどおおきに食堂（天钥桥食堂店）,44,4,754
642,日本料理,大隐割烹料理（鲔屋分店）,345,5,0
643,日本料理,炙爱铁板烧·大阪烧（光启城时尚购物中心店）,55,3,184
644,日本料理,和花园W garden精致料理（虹梅路店）,261,4,117
645,蛋糕甜点,鲜の芙蕾pancake（华侨城店）,23,4,12
646,蛋糕甜点,下雪的村庄（南方商城店）,40,4,252
647,蛋糕甜点,你好董小姐,37,5,5805
648,蛋糕甜点,雨慕甜品工作室,0,4,0
649,蛋糕甜点,珍奶工坊（堡镇店）,9,5,760
650,蛋糕甜点,Vmax-鲜榨果汁（百联店）,16,4,3240
651,蛋糕甜点,21cake廿一客蛋糕,242,4,0
652,蛋糕甜点,甛印甜品（漕宝路店）,35,4,127
653,蛋糕甜点,6月森林（大学城地铁站店）,21,4,972
654,蛋糕甜点,八喜冰淇淋蛋糕店,0,4,10
655,蛋糕甜点,乐优美蛋糕坊,80,4,716
656,蛋糕甜点,莉雅西点坊,19,4,4034
657,蛋糕甜点,玫溧燕窝·法式燕窝甜品（泰康路店）,170,4,16
658,蛋糕甜点,佑客蛋糕,78,5,4807
659,蛋糕甜点,莉轩西饼,71,4,1059
660,江浙菜,醉东Oriental House（静安嘉里店）,217,4,4
661,江浙菜,雍记大酒店（嘉定新城店）,71,4,452
662,江浙菜,苔圣园（金桥店）,121,3,487
663,江浙菜,THE er·得尔·中餐厅,212,4,0
664,江浙菜,桐庐特色面馆,14,5,439
665,江浙菜,曹家莊（杨高南路店）,87,4,622
666,江浙菜,索菲特海仑宾馆海茂中餐厅,175,4,544
667,江浙菜,颐景茶道（崇明店）,44,4,876
668,江浙菜,洲海花园酒店丽景轩餐厅,124,5,357
669,江浙菜,国营工农饭店,57,4,555
670,江浙菜,妈妈菜（诸光路店）,57,4,1098
671,江浙菜,锦江汤臣洲际大酒店东方食苑,320,5,195
672,江浙菜,万嘉（锦尊店）,83,4,719
673,江浙菜,麦盛莉（世博园区店）,91,4,250
674,江浙菜,上海老饭店,122,4,242
675,日本料理,大隐割烹料理（鲔屋分店）,345,5,0
676,日本料理,萌牛日式碳火烤肉店,164,5,288
677,日本料理,朝日屋日本料理牛肉寿喜锅,97,4,598
678,日本料理,寿司沼津港（新世界大丸百货店）,111,5,273
679,日本料理,玉嘉铁板烧（118广场店）,73,5,153
680,日本料理,鱼町居酒屋（虹梅路店）,240,5,143
681,日本料理,蘭庭·寿喜烧·炉端烧·酒（绿地缤纷城店）,138,4,16
682,日本料理,月岛屋大阪烧（南丹东路店）,67,4,133
683,日本料理,濱寿司（威宁路店）,63,5,722
684,日本料理,藤木日本料理,103,4,18
685,日本料理,九州拉面（沧源路店）,24,4,406
686,日本料理,一井寿司（上海体育馆店）,47,4,95
687,日本料理,回乐町烧肉酒场,168,4,5
688,日本料理,宝寿司（万科海上传奇店）,47,4,95
689,日本料理,大阪烧肉（大华店）,81,3,327
690,江浙菜,湘沪一家人（临青路店）,50,3,340
691,江浙菜,阿明小菜（北中路店）,67,4,739
692,江浙菜,聚满楼,61,4,647
693,江浙菜,田园晶品会,112,4,234
694,江浙菜,精典1号,53,4,596
695,江浙菜,杭州新开元大酒店（卢湾店）,146,4,587
696,江浙菜,老表龙虾,51,4,785
697,江浙菜,徽膳轩（汇智国际商业中心店）,68,4,466
698,江浙菜,百味楼（民耀路店）,68,4,265
699,江浙菜,华亭湖时代大酒店,165,5,588
700,江浙菜,若鲜鱼虾小馆（大宁店）,64,4,1174
701,江浙菜,小丁香私房菜（蒙山路店）,64,4,1523
702,江浙菜,南郊宾馆阳光自助餐厅,210,4,594
703,江浙菜,添禧小厨（翔殷路店）,36,4,300
704,江浙菜,绍兴饭店（世博店）,140,3,262
705,日本料理,AJIYA炭火烧肉（幸福湾店）,155,3,15
706,日本料理,大阪烧肉（大华店）,81,3,327
707,日本料理,新樱日本料理,194,5,344
708,日本料理,御馆,507,5,3
709,日本料理,家康居酒屋（闵行2店）,86,5,247
710,日本料理,SHARI,260,4,153
711,日本料理,卜鑫,192,4,0
712,日本料理,和萌牛肠烧烤店（梅花路店）,166,4,72
713,日本料理,和萌牛肠烧烤店（锦安东路店）,172,4,114
714,日本料理,高木日本料理（东诸安浜路店）,96,4,0
715,日本料理,龙燕楼·三岛菜创意菜,136,4,209
716,日本料理,彩真活鱼寿司生蚝（静安店）,227,5,972
717,日本料理,小句号日本料理（松江万达店）,118,3,37
718,日本料理,井上屋日本料理（金桥店）,132,4,499
719,日本料理,Toshima丰岛日本会席料理（宏汇店）,237,4,90
720,蛋糕甜点,21cake廿一客蛋糕（真华路店）,173,4,7
721,蛋糕甜点,杨婷冷饮批发（寒山寺路店）,51,5,778
722,蛋糕甜点,YoYo奶茶,10,4,149
723,蛋糕甜点,双喜老铺（松江万达店）,20,4,0
724,蛋糕甜点,名代西饼蛋糕（松东路店）,19,4,3773
725,蛋糕甜点,麦香人家（赵兴路店）,15,4,1281
726,蛋糕甜点,花婆婆的蛋糕店,110,4,22
727,蛋糕甜点,甜·誓言私房蛋糕,13,5,423
728,蛋糕甜点,薡茶,10,4,937
729,蛋糕甜点,GeeCake蛋糕店（八佰伴店）,248,4,2
730,蛋糕甜点,阿姨奶茶（重固店）,6,4,247
731,蛋糕甜点,快乐小食光,15,5,123
732,蛋糕甜点,Misscat烘焙教室·蛋糕定制,443,4,14
733,蛋糕甜点,阿姨奶茶（赵巷店）,8,4,226
734,蛋糕甜点,麦香园手工烘焙（石化店）,20,4,2549
735,江浙菜,华亭湖时代大酒店,165,5,588
736,江浙菜,若鲜鱼虾小馆（大宁店）,64,4,1174
737,江浙菜,小丁香私房菜（蒙山路店）,64,4,1523
738,江浙菜,南郊宾馆阳光自助餐厅,210,4,594
739,江浙菜,添禧小厨（翔殷路店）,36,4,300
740,江浙菜,绍兴饭店（世博店）,140,3,262
741,江浙菜,湘沪一家人（国顺东路店）,50,4,387
742,江浙菜,迎园食府,129,5,370
743,江浙菜,依依羊肉馆,33,5,259
744,江浙菜,古镇邵稼楼,55,4,457
745,江浙菜,张太和（仓场路店）,47,4,376
746,江浙菜,渔水有约（华侨城店）,62,4,1159
747,江浙菜,新镇江酒家,132,4,709
748,江浙菜,梦湘媛,68,4,281
749,江浙菜,天水雅居（柳营路店）,186,4,1153
750,聚餐宴请,紫阳富豪大酒楼（弘基广场店）,104,5,267
751,聚餐宴请,喜悦来农家菜,57,4,66
752,聚餐宴请,鑫海湾海鲜制造,197,4,422
753,聚餐宴请,木炭小子烤肉馆,80,4,386
754,聚餐宴请,大华锦绣假日酒店中餐厅,150,4,220
755,聚餐宴请,涌兴饭庄柴火菜饭,66,5,74
756,聚餐宴请,海上名门酒楼,57,4,69
757,聚餐宴请,豫园万丽酒店·万丽轩中餐厅,140,4,198
758,聚餐宴请,狼来了碳烤羊腿（定西路店）,105,4,247
759,聚餐宴请,诸葛烤鱼先生私房菜（乐尚天地店）,72,4,3420
760,聚餐宴请,千岛缘酒家,74,5,377
761,聚餐宴请,港泰小镇（东建路店）,72,4,48
762,聚餐宴请,金麦滋蛋糕店,9,5,291
763,聚餐宴请,兰亭叙（涞亭南路店）,110,4,77
764,聚餐宴请,煌庭·壹泰东南亚主题餐厅（soho复兴广场店）,102,5,2006
765,日本料理,宫谷日本料理（夏碧路店）,127,4,17
766,日本料理,Toshima丰岛日本会席料理（宏汇店）,237,4,90
767,日本料理,充寿司（张江店）,95,4,93
768,日本料理,藤幸烧肉日式炭火自助（189弄购物中心店）,160,4,22
769,日本料理,隆日本料理（碧云店）,169,4,217
770,日本料理,渔夫铁板烧,43,4,211
771,日本料理,寿司沼津港（凯德星贸店）,107,4,3
772,日本料理,元气寿司（国金中心商场店）,94,4,215
773,日本料理,味通日本料理（碧云店）,142,5,841
774,日本料理,鮨鲜きたじま日本料理（美罗城店）,254,4,3
775,日本料理,柒寿司（安远路店）,99,4,85
776,日本料理,和萌牛肠烧烤店（虹梅路店）,150,4,85
777,日本料理,一宗·深夜食堂（虹桥万科店）,140,4,16
778,日本料理,合味居酒屋（宜川路二店）,88,5,441
779,日本料理,新膳海铁板烧（凯德七宝购物广场店）,54,4,199
780,江浙菜,丁香（汇智国际商业中心店）,90,3,520
781,江浙菜,农家小院,58,4,950
782,江浙菜,煌庭·生活时尚大酒店（嘉定店）,114,5,812
783,江浙菜,明会,140,4,486
784,江浙菜,外婆家（青浦吾悦店）,56,4,782
785,江浙菜,乡里乡亲（江文路店）,43,4,717
786,江浙菜,康乃馨食府（南京东路店）,196,5,217
787,江浙菜,迪豪小田园酒店（水清路店）,92,4,137
788,江浙菜,蒸八鲜农家土菜,47,4,156
789,江浙菜,上海人家花樣年华（中山公园龙之梦店）,169,4,755
790,江浙菜,快乐鸟（环城路店）,95,4,573
791,江浙菜,九臻堂（长泰广场店）,91,4,181
792,江浙菜,小鹭鹭酒家,121,4,238
793,江浙菜,小神鲜餐厅（虹桥路店）,81,3,137
794,江浙菜,鼎壹坊菜馆,59,4,1195
795,蛋糕甜点,NOVA蛋糕私人订制,315,5,5
796,蛋糕甜点,逅站（米格天地店）,34,4,611
797,蛋糕甜点,麦香城西饼屋,30,5,400
798,蛋糕甜点,陈晓懒の手感烘焙,303,4,2
799,蛋糕甜点,亲亲蛋糕屋,29,5,239
800,蛋糕甜点,麦香人家（兰亭街店）,12,4,253
801,蛋糕甜点,金麦创意蛋糕,0,4,11
802,蛋糕甜点,永安面包房,0,4,233
803,蛋糕甜点,果然新鲜,0,4,293
804,蛋糕甜点,乐焙屋,25,4,4
805,蛋糕甜点,麦香城蛋糕,0,4,456
806,蛋糕甜点,杏记甜品,29,4,57
807,蛋糕甜点,花媛diy蛋糕定制&甜品桌茶歇定制,151,4,39
808,蛋糕甜点,新麦香人家蛋糕,10,4,294
809,蛋糕甜点,豪大大香鸡排超级奶爸,11,4,458
810,聚餐宴请,狼来了碳烤羊腿（柳州路总店）,100,4,504
811,聚餐宴请,园林格兰云天大酒店太极名厨中餐厅,161,5,21
812,聚餐宴请,融合马来西亚餐厅（恒基名人购物中心店）,91,4,916
813,聚餐宴请,榕港海鲜大酒楼（虹口店）,102,4,171
814,聚餐宴请,小元国（环城东路店）,120,4,770
815,聚餐宴请,蜀湘宴（上川路店）,57,4,80
816,聚餐宴请,雅科（大光明店）,201,4,108
817,聚餐宴请,荣和舫（仓场路店）,76,4,90
818,聚餐宴请,和记渔村（军工路店）,101,4,21
819,聚餐宴请,品尊1号,96,4,21
820,聚餐宴请,国色添湘,73,3,112
821,聚餐宴请,茂荪馆,55,5,213
822,聚餐宴请,百狮楼土家菜馆,69,3,53
823,聚餐宴请,穀屋 House Of Flour（张江店）,54,4,41
824,聚餐宴请,名羊天下碳烤羊腿（蓝村路直营店）,138,5,681
825,日本料理,炭野烧肉酒场（万达广场店）,111,4,12
826,日本料理,乐勝日本料理,131,4,26
827,日本料理,红花铁板烧,378,5,111
828,日本料理,七笑日式料理（金汇四季广场店）,209,3,4
829,日本料理,一番屋日本料理·铁板烧（唐镇店）,88,4,60
830,日本料理,松乃家日式猪排专门店（桂林路店）,36,4,174
831,日本料理,小句号日本料理（青浦万达店）,117,4,30
832,日本料理,松荣料理（江学路店）,135,5,465
833,日本料理,和幸日本料理店,100,4,138
834,日本料理,鲔屋割烹精致料理,229,5,2
