,dish_type,restaurant_name,price,star,comment_num,location
12738,代金券,祥和私房菜,58,4,108,奉贤区
12739,代金券,石灶堂重庆火锅（三湘财富广场店）,85,5,922,松江区
12740,代金券,丸龟制面·乌冬面专门店（打浦日月光店）,37,3,93,黄浦区
12741,代金券,熹之味,94,4,228,黄浦区
12742,代金券,全家福（园洲路店）,48,4,71,浦东新区
12743,创意菜,鹅货饿人锅屋,81,5,18,金山区
12744,创意菜,御锦天（外滩六号店）,438,5,1,黄浦区
12745,创意菜,绿氧厨房（绿地缤纷城店）,112,4,10,徐汇区
12746,创意菜,滨江·1918（浦东店）,402,4,0,浦东新区
12747,创意菜,嘉御荟,394,4,0,徐汇区
12748,创意菜,炎武纪肉蟹煲（月亮湾店）,66,3,43,浦东新区
12749,创意菜,疯味1987肉蟹煲,63,4,110,青浦区
12750,创意菜,农家锅台香（吴泾宝龙广场店）,94,4,45,闵行区
12751,创意菜,花亭湖农家土菜馆,64,3,4,嘉定区
12752,创意菜,福泉荟,175,4,2,长宁区
12753,创意菜,红子鸡·宴江南,109,4,3,闵行区
12754,创意菜,穹六人间 people 6,190,5,837,徐汇区
12755,创意菜,活虾堂.高压锅生蚝（江桥万达店）,67,4,182,嘉定区
12756,创意菜,CommBiz康睦社,173,4,1,徐汇区
12757,创意菜,CRISP（绿地缤纷城店）,81,4,21,徐汇区
12758,代金券,醉枫楼酒家,59,4,70,金山区
12759,代金券,郑记小厨,50,5,639,浦东新区
12760,代金券,飞赢石锅鱼（石化店）,58,5,1635,金山区
12761,代金券,图门串烤（高行店）,57,5,47,浦东新区
12762,代金券,重庆鸡公煲·段式小龙虾,42,3,98,徐汇区
12763,代金券,潮鑫鲜牛肉火锅（双桥路店）,97,4,109,浦东新区
12764,代金券,Treecoffee（锦和路店）,89,4,74,浦东新区
12765,代金券,阅香美地-悦食阅香,109,5,72,浦东新区
12766,代金券,金典鱼庄,43,4,61,松江区
12767,代金券,湘会天下（梅园路店）,57,4,327,嘉定区
12768,代金券,鹤冈亭·炉端烧,123,5,110,嘉定区
12769,代金券,品客炸鸡汉堡（金陵鸭血粉丝）（德都路店）,16,4,3,宝山区
12770,代金券,牛上市潮汕牛肉火锅（万航渡路店）,103,4,70,静安区
12771,代金券,老城厢家宴,81,4,122,嘉定区
12772,代金券,八间（南丹东路店）,106,4,252,徐汇区
12773,创意菜,瓷忆II瓷文化餐厅（星光耀店）,119,4,7,普陀区
12774,创意菜,疯味1987肉蟹煲（周浦绿地乐和城店）,63,4,600,浦东新区
12775,创意菜,尚九房,498,4,0,杨浦区
12776,创意菜,束点 音乐餐吧,87,4,0,浦东新区
12777,创意菜,小食光,63,3,86,宝山区
12778,创意菜,THE URBAN HARVEST极食（芮欧百货店）,181,4,29,静安区
12779,创意菜,炙在四方,0,4,0,黄浦区
12780,创意菜,丽远轩时尚餐厅,76,4,53,金山区
12781,创意菜,胡桃里音乐酒馆（浦东金桥店）,144,4,105,浦东新区
12782,创意菜,Mercedes me 时尚餐厅,307,4,1,黄浦区
12783,创意菜,桃李年华,96,4,1,普陀区
12784,创意菜,兴农记,83,4,21,长宁区
12785,创意菜,隐聚,294,4,1,闵行区
12786,创意菜,百年轮臻味酒楼,85,4,7,宝山区
12787,创意菜,大董（环贸iapm店）,348,4,6,徐汇区
12788,代金券,漫猫咖啡（陆家浜路店）,44,4,7,黄浦区
12789,代金券,鑫悦酒楼,48,5,43,青浦区
12790,代金券,张飞牛肉面,27,3,5,松江区
12791,代金券,星食汇一品香锅（汇京国际广场店）,49,5,639,徐汇区
12792,代金券,蜀航阁,54,4,25,浦东新区
12793,代金券,山村草黄牛火锅,67,5,2724,金山区
12794,代金券,川味香,48,4,30,宝山区
12795,代金券,53号香吧岛,110,4,9,黄浦区
12796,代金券,曹林米线（小木桥路店）,18,4,291,徐汇区
12797,代金券,和鮨日本料理,74,4,90,静安区
12798,代金券,虾满楼全羊馆,61,5,310,宝山区
12799,代金券,老妈私房菜（周浦店）,51,5,37,浦东新区
12800,代金券,煲仔世家,34,4,38,虹口区
12801,代金券,四季甜品,24,4,9,闵行区
12802,代金券,瓷忆ll瓷文化餐厅（长泰广场店）,109,4,184,浦东新区
12803,创意菜,清枫花园酒店餐厅,80,3,0,嘉定区
12804,创意菜,农家小院,36,4,19,浦东新区
12805,创意菜,豪立维拉酒店传奇餐厅,68,3,1,嘉定区
12806,创意菜,大上官,96,4,4,徐汇区
12807,创意菜,V一音乐吧（盛茸生活广场店）,88,3,3,松江区
12808,创意菜,外滩东方商旅酒店东西餐厅,368,4,1,黄浦区
12809,创意菜,FLAIR顶层餐厅酒吧,389,5,0,浦东新区
12810,创意菜,暗恋桃花源（打浦桥日月光店）,71,5,138,黄浦区
12811,创意菜,都市蒸汽鱼,77,3,1,闵行区
12812,创意菜,浙東頭,98,4,4,静安区
12813,创意菜,喜喜小馆XIXI Bistro,181,4,1,黄浦区
12814,创意菜,黄公子,2946,5,7,徐汇区
12815,创意菜,满足食光（HM龙茗店）,60,4,5,闵行区
12816,创意菜,雲柒餐厅,98,3,0,浦东新区
12817,创意菜,地锅传奇（水产西路店）,55,4,563,宝山区
12818,代金券,红膏生态大闸蟹,280,4,6,青浦区
12819,代金券,老好人象山海鲜（一二八纪念路店）,81,4,102,宝山区
12820,代金券,八间（美罗城店）,82,4,197,徐汇区
12821,代金券,80后私房烧烤龙虾,0,3,3,浦东新区
12822,代金券,上海小南国（正大广场店）,168,4,730,浦东新区
12823,代金券,粥全潮汕砂锅粥·海鲜面（梅川路店）,93,4,115,普陀区
12824,代金券,唐宫海鲜舫（花木店）,128,4,238,浦东新区
12825,代金券,吕四小海鲜（梅川路分店）,133,3,1,普陀区
12826,代金券,东北四季饺子王（人民广场店）,60,4,59,黄浦区
12827,代金券,上海浦东丽晟假日酒店多瑙河全日自助餐厅,79,5,390,浦东新区
12828,代金券,南小馆（日月光店）,93,4,368,黄浦区
12829,代金券,妈咪泰料（大沽路店）,94,4,12,静安区
12830,代金券,成都苗苗鱼（九亭店）,81,4,81,松江区
12831,代金券,宴公馆,201,5,67,静安区
12832,代金券,景亨宴,293,5,44,杨浦区
12833,创意菜,龙庭琇厨（杨浦店）,367,5,8,杨浦区
12834,创意菜,喵曰Freshkitchen牛排馆,145,4,16,浦东新区
12835,创意菜,百乐门,356,5,1,静安区
12836,创意菜,House家宴经典本帮菜（古北路店）,142,4,19,闵行区
12837,创意菜,海派焖锅（龙湖虹桥天街店）,75,3,173,闵行区
12838,创意菜,芜湖土菜,61,3,1,浦东新区
12839,创意菜,韵味餐厅,62,4,48,嘉定区
12840,创意菜,老湘好湘菜馆,40,3,0,静安区
12841,创意菜,鱼湘阁,66,4,6,青浦区
12842,创意菜,靓灶小院（开元地中海店）,81,4,81,松江区
12843,创意菜,地锅鸡（武夷路店）,77,5,377,长宁区
12844,创意菜,瓦的音乐酒馆（宝山店）,110,4,13,宝山区
12845,创意菜,孔爵食补（陆家嘴店）,40,3,0,浦东新区
12846,创意菜,玲珑私房菜（共康店）,133,3,0,宝山区
12847,创意菜,THE URBAN HARVEST 极食（迪士尼小镇店）,193,3,222,浦东新区
12848,代金券,山城老灶传统渝味火锅（祝桥店）,80,4,35,浦东新区
12849,代金券,沈家门海鲜私房菜（成山路店）,88,4,103,浦东新区
12850,代金券,黑方居酒屋,107,4,56,静安区
12851,代金券,元咖啡,75,5,412,青浦区
12852,代金券,西安印象·肉夹馍（金杨路店）,23,4,103,浦东新区
12853,代金券,ONE CAFE,96,4,6,黄浦区
12854,代金券,太平洋咖啡（长泰广场店）,41,4,180,浦东新区
12855,代金券,紫阳村酒家,86,5,80,浦东新区
12856,代金券,浦江春晓（老码头店）,1147,4,12,黄浦区
12857,代金券,潮府粥道（96广场店）,81,5,225,浦东新区
12858,代金券,田家小厨（长兴岛店）,63,5,58,其他区
12859,代金券,阿木龙虾（本溪路店）,130,4,486,杨浦区
12860,代金券,HOOTERS猫头鹰美式餐吧（淮海路店）,129,4,6,黄浦区
12861,代金券,万泓公馆·新王府,151,5,252,嘉定区
12862,代金券,榴恋忘返（双阳路店）,25,5,39,杨浦区
12863,代金券,凡町烘焙教室,133,5,71,长宁区
12864,代金券,牛天下潮汕牛肉火锅,108,5,43,杨浦区
12865,代金券,宋记名羊天下碳烤羊腿（定西路店）,109,4,169,长宁区
12866,代金券,咖乃芗GANESHA（江苏路店）,54,4,25,长宁区
12867,代金券,TAMATI塔美缇（虹泉路店）,94,5,130,闵行区
12868,代金券,THINKER CAFE&BAR思想家咖啡书廊,135,5,242,松江区
12869,代金券,虹桥人家（洛川路店）,95,5,549,静安区
12870,代金券,思川情酒楼,45,4,6,普陀区
12871,代金券,闵潮汇酒楼,68,4,5,闵行区
12872,代金券,四海游龙（新桥店）,22,4,605,松江区
12873,代金券,崇明瀛鑫楼（南门店）,72,4,27,其他区
12874,代金券,金得利（江川路店）,26,5,224,闵行区
12875,代金券,晶翠庭（新锦江店）,199,4,105,黄浦区
12876,代金券,漫猫咖啡.意面.披萨（东方路店）,43,5,1384,浦东新区
12877,代金券,印度小厨（虹桥店）,125,4,144,闵行区
12878,创意菜,有邻小厨,60,3,0,松江区
12879,创意菜,幽禾烤鸭坊,164,4,2,杨浦区
12880,创意菜,iCE萌饭亲子餐厅,91,3,0,青浦区
12881,创意菜,暮光森林（南汇店）,99,3,31,浦东新区
12882,创意菜,Kitch3n Three三谱小厨,87,4,0,徐汇区
12883,创意菜,名家壹品,80,3,1,松江区
12884,香锅烤鱼,鱼你有缘  纸包鱼,82,5,1112,杨浦区
12885,香锅烤鱼,百岁我家·酸菜鱼专门店（金沙江路丰庄店）,65,4,1905,嘉定区
12886,香锅烤鱼,有家酸菜鱼（上坤城市广场店）,55,4,2329,宝山区
12887,香锅烤鱼,大嘴蛙·牛蛙·烧烤·龙虾,74,5,70,普陀区
12888,香锅烤鱼,重庆鸡公煲村夫烤鱼（东川路店）,42,5,1747,闵行区
12889,香锅烤鱼,品味麻辣香锅,30,5,1268,松江区
12890,香锅烤鱼,鱼酷活力烤鱼（颛桥万达店）,89,3,198,闵行区
12891,香锅烤鱼,麻省理功-深海烤鱼（陆家浜路店）,73,4,1536,黄浦区
12892,香锅烤鱼,品安煲重庆鸡公煲,42,5,1883,闵行区
12893,香锅烤鱼,重庆鸡公煲纸包鱼（澳门路店）,71,4,14,普陀区
12894,香锅烤鱼,巫山烤鱼（海思路店）,46,5,488,奉贤区
12895,香锅烤鱼,天府冒菜,26,5,959,嘉定区
12896,香锅烤鱼,鱼酷活力烤鱼（百脑汇店）,93,4,158,徐汇区
12897,香锅烤鱼,鱼跃龙门烤全鱼（清河路店）,64,4,2547,嘉定区
12898,香锅烤鱼,村夫烤鱼（海尚生活广场店）,57,5,760,奉贤区
12899,代金券,阿顺烧烤,44,4,21,奉贤区
12900,代金券,剑虹饭店,58,4,33,闵行区
12901,代金券,潮汕小牛哥牛肉火锅,84,5,228,闵行区
12902,代金券,安宫,102,4,14,长宁区
12903,代金券,鸟心（美罗城店）,99,4,13,徐汇区
12904,代金券,渝府我家泡菜鱼（秀沿路迪士尼店）,57,4,406,浦东新区
12905,代金券,鹅庄（淮海店）,51,4,198,黄浦区
12906,代金券,Bunlife朋乐坊（嘉里中心店）,86,4,3,静安区
12907,代金券,海铭饭店,50,4,19,金山区
12908,代金券,关东阁,50,4,92,浦东新区
12909,代金券,古北状元楼大酒店,101,4,69,长宁区
12910,代金券,廷盛饭店,64,4,31,青浦区
12911,代金券,卷 日本料理,92,5,252,静安区
12912,代金券,一抹椒羞（长宁店）,67,5,2016,长宁区
12913,代金券,晶采轩（青年会宾馆店）,310,5,177,黄浦区
12914,代金券,虹馆（东江湾店）,375,4,22,虹口区
12915,代金券,福海饭庄羊蝎子火锅,55,3,6,浦东新区
12916,代金券,古北状元楼大酒店,101,4,69,长宁区
12917,代金券,味美牛肉店（世纪公园店）,147,5,12,浦东新区
12918,代金券,麻省理功-深海烤鱼（金山百联店）,68,4,2651,金山区
12919,代金券,明珠湖天鹅苑,107,3,3,其他区
12920,代金券,葡萄园,15,4,126,松江区
12921,代金券,瓦罐大王,16,4,222,松江区
12922,代金券,Kiwi 咖啡.西式简餐（静安店）,63,4,6,静安区
12923,代金券,味觉（鳗の家）,33,4,1116,静安区
12924,代金券,浦之舟,452,4,8,浦东新区
12925,代金券,小天鹅骨汤麻辣烫河南烩面,18,4,166,金山区
12926,代金券,哈噜哈噜居酒屋（大宁郁金香公园店）,97,4,33,静安区
12927,代金券,富淳饭店（长寿路店）,183,4,42,普陀区
12928,代金券,品粥坊湛江三仔·烤海鲜（长清路店）,80,4,31,浦东新区
12929,香锅烤鱼,壹酷壹厨（中信广场店）,80,4,4265,虹口区
12930,香锅烤鱼,精悦蓉（乐颂坊精致生活广场店）,55,4,3194,松江区
12931,香锅烤鱼,村夫烤鱼麻辣香锅（嘉实生活广场店）,47,4,1850,嘉定区
12932,香锅烤鱼,蜀江烤鱼（松江万达店）,80,5,8158,松江区
12933,香锅烤鱼,鱼酷活力烤鱼（青浦吾悦店）,86,4,3685,青浦区
12934,香锅烤鱼,东北水饺,37,4,751,浦东新区
12935,香锅烤鱼,鱼酷活力烤鱼（宝乐汇店）,70,5,659,宝山区
12936,香锅烤鱼,巴蜀鱼掌柜巫山烤全鱼,59,4,6814,嘉定区
12937,香锅烤鱼,重庆石锅鱼烤活鱼,60,5,448,浦东新区
12938,香锅烤鱼,鱼悦龙萌（华江路美食城店）,59,3,0,闵行区
12939,香锅烤鱼,世国烧烤（剑川路店）,54,4,1859,闵行区
12940,香锅烤鱼,重庆鸡公煲（青湖路店）,50,4,1249,青浦区
12941,香锅烤鱼,鱼酷活力烤鱼（百联西郊购物中心店）,90,4,587,长宁区
12942,香锅烤鱼,重庆鸡公煲村夫烤鱼（桂花苑店）,43,4,703,青浦区
12943,香锅烤鱼,巫山烤全鱼鸡公煲（殷行路店）,40,4,947,杨浦区
12944,香锅烤鱼,蜀江烤鱼（周浦万达店）,81,5,5749,浦东新区
12945,香锅烤鱼,诸葛烤鱼先生私房菜（乐尚天地店）,72,4,3420,松江区
12946,香锅烤鱼,蜀记麻辣香锅（神州智慧天地店）,62,5,120,闵行区
12947,香锅烤鱼,蜀江烤鱼（宝山万达店）,80,4,6145,宝山区
12948,香锅烤鱼,魔锅坊麻辣香锅（安亭财富广场店）,39,5,2089,嘉定区
12949,香锅烤鱼,老地方,29,5,191,松江区
12950,香锅烤鱼,鱼酷活力烤鱼（五角场万达店）,76,4,436,杨浦区
12951,香锅烤鱼,重庆鸡公煲（百联店）,27,4,1231,奉贤区
12952,香锅烤鱼,魔法师烤鱼龙虾主题餐厅（南桥店）,69,3,2462,奉贤区
12953,香锅烤鱼,三峡纸上烤鱼重庆鸡公煲（长兴岛店）,71,3,65,其他区
12954,香锅烤鱼,鼎呱呱干锅火锅,52,4,1618,嘉定区
12955,香锅烤鱼,农家土菜馆,0,3,0,黄浦区
12956,香锅烤鱼,鱼酷活力烤鱼（青浦宝龙店）,92,3,92,青浦区
12957,香锅烤鱼,巫山烤鱼（城东路店）,48,4,1079,浦东新区
12958,香锅烤鱼,川香园麻辣香锅（惠南世纪联华店）,40,3,1,浦东新区
12959,香锅烤鱼,段成余龙虾烤鱼,0,3,0,青浦区
12960,香锅烤鱼,重庆鸡公煲村夫烤鱼（南桥路店）,50,4,850,奉贤区
12961,香锅烤鱼,江边月影·烤全鱼（龙阳广场店）,78,3,2833,浦东新区
12962,香锅烤鱼,蜀岳轩麻辣香锅,53,4,2,杨浦区
12963,香锅烤鱼,李记冒菜（民耀店）,28,4,1527,浦东新区
12964,香锅烤鱼,重庆鸡公煲（打虎山路店）,56,4,687,杨浦区
12965,香锅烤鱼,天圣酸菜鱼火锅（南丹东路店）,50,3,1996,徐汇区
12966,香锅烤鱼,川乐小镇麻辣香锅（我格广场店）,49,3,1311,普陀区
12967,香锅烤鱼,川乐小镇麻辣香锅（凯德七宝店）,48,3,2171,闵行区
12968,香锅烤鱼,重庆鸡公煲（上南路店）,62,5,21,浦东新区
12969,香锅烤鱼,巫山烤全鱼（九亭店）,53,4,771,松江区
12970,香锅烤鱼,重庆鸡公煲,32,4,464,金山区
12971,香锅烤鱼,村夫烤鱼（七莘路店）,65,3,1936,闵行区
12972,香锅烤鱼,巫山烤全鱼（宣桥店）,45,4,55,浦东新区
12973,香锅烤鱼,重庆鸡公煲·湘妹烤鱼,59,4,281,松江区
12974,香锅烤鱼,恰麻辣香锅（云雅路店）,42,4,955,浦东新区
12975,香锅烤鱼,魔锅坊麻辣香锅（紫薇路店）,51,4,574,浦东新区
12976,香锅烤鱼,重庆鸡公煲·三国烤鱼,52,4,176,嘉定区
12977,香锅烤鱼,九渔堂,69,4,208,宝山区
12978,香锅烤鱼,川江鱼跃,54,5,1297,宝山区
12979,香锅烤鱼,汉东酸菜鱼（莲安东路店）,59,5,461,浦东新区
12980,香锅烤鱼,好莱喔涮涮煲 村夫烤鱼（古美路店）,52,4,541,闵行区
12981,香锅烤鱼,麻辣盛宴麻辣香锅（碧江广场店）,49,4,1149,闵行区
12982,香锅烤鱼,魔锅坊麻辣香锅（虹口足球场店）,48,4,908,虹口区
12983,香锅烤鱼,川府巫山烤全鱼（海泉路店）,55,4,252,奉贤区
12984,香锅烤鱼,辛七天麻辣香锅（爱博店）,33,4,689,闵行区
12985,香锅烤鱼,重庆鸡公煲·村夫烤鱼（凯旋北路店）,42,4,165,普陀区
12986,香锅烤鱼,品安煲（胶州路店）,52,4,158,普陀区
12987,香锅烤鱼,千岛湖渔莊,75,4,124,虹口区
12988,香锅烤鱼,重庆鸡公煲川味烤鱼,48,4,1311,闵行区
12989,香锅烤鱼,开心麻辣烫（新崇南路店）,27,4,2328,其他区
12990,香锅烤鱼,船鱼王,30,4,87,奉贤区
12991,香锅烤鱼,重庆鸡公煲（朱泾店）,28,4,668,金山区
12992,香锅烤鱼,肥猫烤鱼（松江大学城店）,37,5,707,松江区
12993,香锅烤鱼,兄弟小菜（塘桥店）,67,4,754,浦东新区
12994,香锅烤鱼,真锅瘾麻辣香锅（汇融天地店）,70,3,0,普陀区
12995,香锅烤鱼,三益枫泾烧卖（人民北路店）,18,3,3,松江区
12996,香锅烤鱼,蜀山烤鱼（影视路店）,44,4,1023,松江区
12997,香锅烤鱼,重庆鸡公煲村夫烤鱼（乐购店）,30,4,362,奉贤区
12998,香锅烤鱼,魔异锅坊,43,4,723,松江区
12999,香锅烤鱼,重庆鸡公煲川夫烤鱼（顾唐路店）,32,4,443,浦东新区
13000,香锅烤鱼,川乐小镇麻辣香锅（南汇店）,46,4,2407,浦东新区
13001,香锅烤鱼,鱼情未了生态餐厅（共享区店）,59,4,1230,浦东新区
13002,香锅烤鱼,味觉麻辣香锅（三湘商业广场店）,46,4,1329,松江区
13003,香锅烤鱼,重庆鸡公煲（菊太路店）,40,4,106,宝山区
13004,香锅烤鱼,江枫鱼火（共享区店）,54,4,988,浦东新区
13005,香锅烤鱼,巫山烤全鱼重庆鸡公煲,48,4,242,长宁区
13006,香锅烤鱼,喆品四季干锅牛蛙（新源路店）,59,4,887,嘉定区
13007,香锅烤鱼,熊喵四川麻辣香锅（汇智国际商业中心店）,43,4,725,浦东新区
13008,香锅烤鱼,重庆鸡公煲（江川路店）,37,4,1095,松江区
13009,香锅烤鱼,诸葛烤鱼（汇金奥特莱斯店）,68,3,1991,徐汇区
13010,香锅烤鱼,鱼非鱼（绿地正大乐城店）,90,3,574,宝山区
13011,香锅烤鱼,满潇湘,53,4,592,闵行区
13012,香锅烤鱼,留鱼唐农家菜,58,4,609,松江区
13013,香锅烤鱼,重庆鸡公煲（凤溪店）,26,4,398,青浦区
13014,香锅烤鱼,老表龙虾,51,4,785,奉贤区
13015,香锅烤鱼,碗碗湘,48,4,453,宝山区
13016,香锅烤鱼,又见鱼东南亚烤鱼（日月光中心广场店）,81,4,1039,黄浦区
13017,香锅烤鱼,才富烧烤（龙华路店）,60,3,408,徐汇区
13018,香锅烤鱼,魔锅坊麻辣香锅·冒菜（新松江路店）,34,4,1541,松江区
13019,香锅烤鱼,重庆鸡公煲·巫山烤全鱼,39,4,743,松江区
13020,香锅烤鱼,申记龙虾（永德路店）,80,4,904,闵行区
13021,香锅烤鱼,重庆鸡公煲村夫烤鱼（华江路大宅店）,48,4,121,嘉定区
13022,香锅烤鱼,渔仁码头巫山烤全鱼,76,3,379,徐汇区
13023,香锅烤鱼,福祺道小海鲜烤鱼农家菜鱼餐厅,78,4,104,闵行区
13024,香锅烤鱼,老城西炭火蛙锅（弘基文化休闲广场店）,50,4,213,宝山区
13025,香锅烤鱼,鱼悦坊,43,4,423,浦东新区
13026,香锅烤鱼,百岁鱼庄,57,4,398,青浦区
13027,香锅烤鱼,魔锅坊麻辣香锅（肇嘉浜路店）,50,4,334,徐汇区
13028,香锅烤鱼,村夫烤鱼（德华路店）,56,3,232,嘉定区
13029,香锅烤鱼,阿康烧烤（海泉路店）,30,4,109,奉贤区
13030,香锅烤鱼,姜太公烤鱼（静安店）,72,4,1361,静安区
13031,香锅烤鱼,爱鱼爱虾.蒸汽生蚝小龙虾料理（九亭店）,72,3,250,松江区
13032,香锅烤鱼,椒锅锅（吴江路店）,44,5,283,静安区
13033,香锅烤鱼,周记人家,70,4,249,宝山区
13034,香锅烤鱼,和美酒家,55,4,299,宝山区
13035,香锅烤鱼,湛江烤海鲜（妙境路店）,69,4,219,浦东新区
13036,香锅烤鱼,重庆鸡公煲村夫烤鱼,44,4,227,松江区
13037,香锅烤鱼,好仁哥骨头王老火锅（凯旋南路店）,80,4,159,徐汇区
13038,香锅烤鱼,重庆鸡公煲,50,5,72,虹口区
13039,香锅烤鱼,重庆鸡公煲,33,5,849,嘉定区
13040,香锅烤鱼,魔锅坊·麻辣香锅,46,5,698,长宁区
13041,香锅烤鱼,阿灵龙虾·烧烤·火锅（月浦店）,75,5,1157,宝山区
13042,香锅烤鱼,巫山烤全鱼,45,4,268,闵行区
13043,香锅烤鱼,三顾牛炉,69,5,504,徐汇区
13044,香锅烤鱼,锅事汇麻辣香锅（万达广场店）,55,3,245,宝山区
13045,香锅烤鱼,重庆鸡公煲·段式小龙虾,42,3,98,徐汇区
13046,香锅烤鱼,重庆鸡公煲村夫烤鱼（卫零店）,48,5,92,金山区
13047,香锅烤鱼,星食汇一品香锅（汇京国际广场店）,49,5,639,徐汇区
13048,香锅烤鱼,龙腾创意菜,26,4,56,松江区
13049,香锅烤鱼,巫山烤全鱼（龙华路店）,70,4,533,徐汇区
13050,香锅烤鱼,世国烧烤（龙吴路店）,53,5,156,闵行区
13051,香锅烤鱼,村夫烤鱼（四川北路店）,88,3,66,虹口区
13052,香锅烤鱼,麻省理功-深海烤鱼（金山百联店）,68,4,2651,金山区
13053,香锅烤鱼,万州烤鱼烧鸡公,65,4,103,嘉定区
13054,香锅烤鱼,烧鸡公烤鱼,53,4,57,嘉定区
13055,香锅烤鱼,村夫烤鱼,40,3,5,松江区
13056,香锅烤鱼,重庆鸡公煲村夫烤鱼,30,4,34,嘉定区
13057,香锅烤鱼,鱼酷活力烤鱼（张江长泰店）,79,5,875,浦东新区
13058,香锅烤鱼,大胡子烧烤巫山烤鱼,30,4,50,松江区
13059,香锅烤鱼,阿九家纸包鱼·小龙虾（赤峰路店）,66,5,245,虹口区
13060,香锅烤鱼,和韩居,25,3,1,徐汇区
13061,香锅烤鱼,辣么开心麻辣香锅,31,4,338,长宁区
13062,香锅烤鱼,深夜食堂,60,3,0,闵行区
13063,香锅烤鱼,虾蚝浓情，烧烤（文商路店）,56,3,0,金山区
13064,香锅烤鱼,才富烧烤烤鱼龙虾（凯旋南路店）,68,3,6,徐汇区
13065,香锅烤鱼,人鱼传说（嘉定店）,40,5,285,嘉定区
13066,香锅烤鱼,枫塘·碳鱼,46,5,49,金山区
13067,香锅烤鱼,巫山烤全鱼,50,3,3,青浦区
13068,香锅烤鱼,小聚生活烤全鱼·鸡公煲（台儿庄路店）,78,3,0,浦东新区
13069,香锅烤鱼,大别山土菜烤鱼,39,3,0,宝山区
13070,香锅烤鱼,重庆鸡公煲（卫零路店）,46,4,151,金山区
13071,香锅烤鱼,重庆鸡公煲（石湖荡店）,43,4,6,松江区
13072,香锅烤鱼,香辣蟹（南桥店）,60,5,649,奉贤区
13073,香锅烤鱼,罗记酸菜鱼,53,4,666,浦东新区
13074,香锅烤鱼,小蜜蜂餐厅,82,4,7,闵行区
13075,香锅烤鱼,拿渡麻辣香锅（乐颂坊精致生活广场店）,88,4,5,松江区
13076,香锅烤鱼,印象鱼趣,67,5,55,闵行区
13077,香锅烤鱼,重庆鸡公煲村夫烤鱼,45,0,2,嘉定区
13078,香锅烤鱼,麻香村•麻辣香锅烤鱼,66,3,8,浦东新区
13079,香锅烤鱼,小苗烧烤龙虾,47,3,3,奉贤区
13080,香锅烤鱼,余小二双拼烤鱼（龙湖虹桥天街店）,81,4,62,闵行区
13081,香锅烤鱼,倪氏筒骨煲羊蝎子（原老北京羊蝎子）（松东路店）,81,4,7,松江区
13082,香锅烤鱼,重庆鸡公煲村夫烤鱼,36,4,18,松江区
13083,香锅烤鱼,寻鱼私烤,79,4,172,宝山区
13084,香锅烤鱼,重庆鸡公煲巫山烤鱼,30,3,9,金山区
13085,香锅烤鱼,馋猫烤鱼,59,3,49,松江区
13086,香锅烤鱼,蛙食堂（东明广场店）,77,5,65,松江区
13087,香锅烤鱼,石锅渔庄（韩村路店）,50,4,98,奉贤区
13088,香锅烤鱼,幻鱼芝士烤鱼,76,4,765,杨浦区
13089,香锅烤鱼,鱼情未了生态餐厅,43,3,3,浦东新区
13090,香锅烤鱼,久雅纸上烤鱼,45,4,97,奉贤区
13091,香锅烤鱼,巫山烤全鱼（乐尚天地店）,70,3,64,松江区
13092,香锅烤鱼,兄弟烧烤（通阳路店）,56,4,14,奉贤区
13093,香锅烤鱼,重庆万州烤鱼（临港宝龙店）,51,4,156,浦东新区
13094,香锅烤鱼,重庆鸡公煲·巫山烤全鱼（唐镇店）,55,5,110,浦东新区
13095,香锅烤鱼,江枫烤渔店,42,4,14,松江区
13096,香锅烤鱼,小聚生活烤全鱼鸡公煲,58,4,5,浦东新区
13097,香锅烤鱼,村夫烤鱼鸡公煲小龙虾,58,3,5,浦东新区
13098,香锅烤鱼,诸葛烤鱼段氏龙虾,83,4,19,浦东新区
13099,香锅烤鱼,太扇皇烤鱼,61,4,3390,金山区
13100,香锅烤鱼,卤味牛肉锅,55,4,7,普陀区
13101,香锅烤鱼,农家小院,36,4,19,浦东新区
13102,香锅烤鱼,渔花三弄,70,3,79,浦东新区
13103,香锅烤鱼,李记葫炉鱼,70,0,1,金山区
13104,香锅烤鱼,巫山烤全鱼虾雨龙虾（万辉国际广场店）,71,4,17,闵行区
13105,香锅烤鱼,渝中纸上烤鱼,67,5,26,嘉定区
13106,香锅烤鱼,卿谷烧烤·精酿啤酒吧,92,3,13,闵行区
13107,香锅烤鱼,渝胖子老城区炭火蛙锅（开元地中海店）,101,3,156,松江区
13108,香锅烤鱼,美蛙王子（歌婓店）,59,3,19,浦东新区
13109,香锅烤鱼,碳鱼,48,5,86,松江区
13110,香锅烤鱼,爱尚逗蛙·炭火牛蛙（中庚漫游城店）,85,3,15,闵行区
13111,香锅烤鱼,蜀记麻辣香锅（百脑汇店）,43,3,17,徐汇区
13112,香锅烤鱼,远古时代羊肉串,91,4,4,闵行区
13113,香锅烤鱼,熊秦记龙虾串串,85,4,2,嘉定区
13114,香锅烤鱼,兄弟饭店诸葛烤鱼,46,5,140,松江区
13115,香锅烤鱼,蜀地源冒菜（乳山路店）,38,4,12,浦东新区
13116,香锅烤鱼,川悦阁老北京羊蝎子火锅烤鱼,79,4,19,宝山区
